word	count
snail.	1
porpoise	1
he’s	1
See	1
turtles	1
advance!	1
shingle—will	1
snail	1
“Too	1
far,	1
far!”	1
askance—	1
thanked	1
kindly,	1
go?”	1
scaly	1
further	1
England	1
France—	1
beloved	1
snail,	1
dance?”	1
watch,”	1
last:	1
song	1
whiting!”	1
“they—you’ve	1
course?”	1
dinn—”	1
Dinn	1
like.”	1
mouths—and	1
crumbs.”	1
crumbs,”	1
“crumbs	1
mouths;	1
is—”	1
eyes.—“Tell	1
thrown	1
mouths.	1
That’s	1
interesting.	1
before.”	1
whiting?”	1
“_It	1
shoes_,”	1
solemnly.	1
shoes!”	1
with?”	1
mean,	1
shiny?”	1
answer.	1
blacking,	1
believe.”	1
“Boots	1
sea,”	1
whiting.	1
“Soles	1
eels,	1
“any	1
shrimp	1
porpoise,	1
‘Keep	1
please:	1
us!’”	1
“no	1
anywhere	1
porpoise.”	1
“Wouldn’t	1
really?”	1
“why,	1
_me_,	1
journey,	1
‘With	1
porpoise?’”	1
‘purpose’?”	1
adventures.”	1
adventures—beginning	1
morning,”	1
timidly:	1
yesterday,	1
impatient	1
“explanations	1
dreadful	1
time.”	1
Rabbit.	1
mouths	1
wide,	1
gained	1
courage	1
listeners	1
part	1
William_,”	1
different,	1
curious.”	1
now.	1
“Stand	1
‘’_Tis	1
sluggard_,’”	1
lessons!”	1
Quadrille,	1
indeed:—	1
Lobster;	1
declare,	1
baked	1
brown,	1
sugar	1
hair.”	1
duck	1
eyelids,	1
nose	1
Trims	1
belt	1
buttons,	1
turns	1
toes.”	1
sands	1
dry,	1
gay	1
lark,	1
contemptuous	1
Shark,	1
tide	1
rises	1
sharks	1
around,	1
His	1
tremulous	1
sound.]	1
child,”	1
Turtle;	1
uncommon	1
nonsense.”	1
nothing;	1
explained,”	1
verse.”	1
toes?”	1
persisted.	1
dancing.”	1
‘_I	1
garden_.’”	1
disobey,	1
voice:—	1
marked,	1
eye,	1
sharing	1
pie—”	1
pie-crust,	1
gravy,	1
meat,	1
share	1
treat.	1
pie	1
Owl,	1
boon,	1
Was	1
kindly	1
permitted	1
pocket	1
spoon:	1
received	1
knife	1
fork	1
banquet—]	1
stuff,”	1
on?	1
heard!”	1
off,”	1
“Shall	1
figure	1
Quadrille?”	1
“Or	1
song?”	1
kind,”	1
“Hm!	1
accounting	1
tastes!	1
Sing	1
‘_Turtle	1
Soup_,’	1
fellow?”	1
sobs,	1
Soup,	1
rich	1
green,	1
Waiting	1
tureen!	1
dainties	1
stoop?	1
fish,	1
Game,	1
dish?	1
p	1
ennyworth	1
Pennyworth	1
beauti—FUL	1
SOUP!”	1
“Chorus	1
beginning!”	1
song.	1
panted	1
ran;	1
faster,	1
faintly	1
breeze	1
“Soo—oop	1
Soup!”	1
Hearts	1
seated	1
throne	1
arrived,	1
them—all	1
beasts,	1
cards:	1
standing	1
chains,	1
soldier	1
guard	1
him;	1
trumpet	1
scroll	1
good,	1
them—“I	1
refreshments!”	1
pass	1
justice	1
books,	1
judge,”	1
wig.”	1
wore	1
wig,	1
(look	1
frontispiece	1
it,)	1
comfortable,	1
becoming.	1
jury-box,”	1
creatures,”	1
“creatures,”	1
animals,	1
birds,)	1
jurors.”	1
rightly	1
too,	1
“jury-men”	1
slates.	1
doing?”	1
begun.”	1
names,”	1
reply,	1
trial.”	1
“Stupid	1
indignant	1
“Silence	1
court!”	1
spectacles	1
shoulders,	1
“stupid	1
spell	1
“stupid,”	1
neighbour	1
muddle	1
slates’ll	1
One	1
pencil	1
squeaked.	1
stand,	1
juror	1
Lizard)	1
day;	1
slate.	1
“Herald,	1
accusation!”	1
scroll,	1
follows:—	1
day:	1
stole	1
yet!”	1
interrupted.	1
witness,”	1
“First	1
pardon,	1
in:	1
for.”	1
finished,”	1
begin?”	1
arm-in-arm	1
“Fourteenth	1
March,	1
“Fifteenth,”	1
“Sixteenth,”	1
“Write	1
dates	1
reduced	1
shillings	1
pence.	1
hat,”	1
mine,”	1
“_Stolen!_”	1
exclaimed,	1
memorandum	1
fact.	1
sell,”	1
explanation;	1
own.	1
hatter.”	1
spectacles,	1
fidgeted.	1
nervous,	1
spot.”	1
encourage	1
shifting	1
uneasily	1
bread-and-butter.	1
sensation,	1
court;	1
remain	1
squeeze	1
so.”	1
breathe.”	1
meekly:	1
growing.”	1
“You’ve	1
_here_,”	1
nonsense,”	1
boldly:	1
too.”	1
reasonable	1
pace,”	1
Dormouse:	1
ridiculous	1
fashion.”	1
“Bring	1
singers	1
concert!”	1
tea—not	1
so—and	1
thin—and	1
tea—”	1
_began_	1
T!”	1
sharply.	1
dunce?	1
Go	1
man,”	1
twinkled	1
that—only	1
did!”	1
denies	1
“leave	1
part.”	1
too:	1
denied	1
asleep.	1
“After	1
bread-and-butter—”	1
say?”	1
remarked	1
executed.”	1
knee.	1
_speaker_,”	1
guinea-pigs	1
(As	1
done.	1
canvas	1
bag,	1
tied	1
strings:	1
guinea-pig,	1
newspapers,	1
trials,	1
attempts	1
applause,	1
court,”	1
understood	1
lower,”	1
_sit_	1
guinea-pig	1
suppressed.	1
guinea-pigs!”	1
better.”	1
singers.	1
outside,”	1
officers:	1
officer	1
pepper-box	1
“Shan’t,”	1
must,	1
must,”	1
folding	1
“Pepper,	1
mostly,”	1
“Collar	1
shrieked	1
“Behead	1
Dormouse!	1
Turn	1
court!	1
Suppress	1
Pinch	1
whiskers!”	1
disappeared.	1
“Never	1
mind!”	1
undertone	1
witness.	1
ache!”	1
fumbled	1
list,	1
“—for	1
_yet_,”	1
Imagine	1
“Alice!”	1
“Here!”	1
flurry	1
tipped	1
jury-box	1
skirt,	1
upsetting	1
below,	1
sprawling	1
reminding	1
globe	1
accidentally	1
_beg_	1
dismay,	1
accident	1
vague	1
die.	1
cannot	1
proceed,”	1
“until	1
places—_all_,”	1
emphasis,	1
haste,	1
downwards,	1
unable	1
move.	1
right;	1
signifies	1
other.”	1
shock	1
upset,	1
slates	1
pencils	1
diligently	1
history	1
accident,	1
overcome	1
open,	1
gazing	1
business?”	1
“Nothing,”	1
_whatever?_”	1
persisted	1
whatever,”	1
important,”	1
interrupted:	1
means,	1
respectful	1
meant,”	1
undertone,	1
“important—unimportant—unimportant—important—”	1
best.	1
“important,”	1
“unimportant.”	1
slates;	1
note-book,	1
cackled	1
“Silence!”	1
“Rule	1
Forty-two.	1
_All	1
persons	1
court_.”	1
Everybody	1
“_I’m_	1
are,”	1
“Nearly	1
rate,”	1
“besides,	1
rule:	1
invented	1
oldest	1
Number	1
One,”	1
note-book	1
“this	1
prisoner	1
to—to	1
somebody.”	1
“unless	1
usual,	1
Rabbit;	1
_outside_.”	1
verses.”	1
prisoner’s	1
handwriting?”	1
queerest	1
puzzled.)	1
imitated	1
else’s	1
hand,”	1
again.)	1
Knave,	1
prove	1
did:	1
end.”	1
sign	1
worse.	1
mischief,	1
honest	1
man.”	1
clapping	1
clever	1
_proves_	1
guilt,”	1
proves	1
sort!”	1
about!”	1
“Read	1
spectacles.	1
“Where	1
begin,	1
Majesty?”	1
“Begin	1
beginning,”	1
end:	1
stop.”	1
read:—	1
character,	1
swim.	1
(We	1
true):	1
push	1
more;	1
Though	1
Involved	1
affair,	1
trusts	1
free,	1
Exactly	1
were.	1
My	1
(Before	1
fit)	1
obstacle	1
Him,	1
ourselves,	1
secret,	1
rest,	1
Between	1
me.”	1
hands;	1
jury—”	1
him,)	1
sixpence.	1
“_She_	1
attempted	1
paper.	1
saves	1
trouble,	1
any.	1
spreading	1
“—_said	1
swim_—”	1
swim,	1
Knave.	1
_not_,	1
cardboard.)	1
himself:	1
“‘_We	1
true_—’	1
course—‘_I	1
two_—’	1
“But,	1
‘_they	1
you_,’”	1
are!”	1
triumphantly,	1
clearer	1
_that_.	1
again—‘_before	1
fit_—’	1
fits,	1
“Never!”	1
furiously,	1
inkstand	1
slate	1
finger,	1
mark;	1
ink,	1
trickling	1
lasted.)	1
_fit_	1
smile.	1
pun!”	1
laughed,	1
consider	1
twentieth	1
no!”	1
“Sentence	1
first—verdict	1
afterwards.”	1
“Stuff	1
loudly.	1
first!”	1
purple.	1
Nobody	1
moved.	1
time.)	1
cards!”	1
rose	1
flying	1
scream,	1
fright	1
anger,	1
brushing	1
fluttered	1
sister;	1
had!”	1
dream!”	1
about;	1
kissed	1
dream,	1
tea;	1
late.”	1
ran,	1
might,	1
been.	1
setting	1
sun,	1
Adventures,	1
dreaming	1
fashion,	1
dream:—	1
dreamed	1
clasped	1
hers—she	1
toss	1
wandering	1
eyes—and	1
listened,	1
listen,	1
alive	1
sister’s	1
dream.	1
rustled	1
by—the	1
splashed	1
neighbouring	1
pool—she	1
rattle	1
shared	1
never-ending	1
meal,	1
execution—once	1
pig-baby	1
plates	1
dishes	1
crashed	1
it—once	1
Lizard’s	1
slate-pencil,	1
choking	1
believed	1
Wonderland,	1
reality—the	1
rustling	1
rippling	1
reeds—the	1
tinkling	1
sheep-bells,	1
cries	1
shepherd	1
boy—and	1
sneeze	1
noises,	1
knew)	1
clamour	1
farm-yard—while	1
lowing	1
cattle	1
distance	1
sobs.	1
Lastly,	1
pictured	1
would,	1
after-time,	1
woman;	1
keep,	1
riper	1
years,	1
loving	1
childhood:	1
gather	1
_their_	1
tale,	1
ago:	1
sorrows,	1
joys,	1
remembering	1
child-life,	1
happy	1
days.	1
END	1
